mode,load,0_efficientnet_b7-8,1_inception_v3-4,2_vgg13-8
mps-uncap,0.8,33.513784408569336,12.65716552734375,5.133390426635742
mps-uncap,0.9,44.904112815856934,16.984224319458008,5.567073822021484
mps-uncap,1.0,54.379940032958984,23.057103157043457,5.847930908203125
mps-uncap,0.5,22.441387176513672,11.816620826721191,4.544496536254883
mps-uncap,0.6,25.396108627319336,11.46388053894043,4.67371940612793
mps-uncap,0.7,29.558420181274414,11.415243148803711,4.733443260192871
mps-uncap,0.1,22.67169952392578,11.895179748535156,4.492998123168945
mps-uncap,0.2,23.876190185546875,12.453198432922363,4.489660263061523
mps-uncap,0.3,21.785378456115723,12.202739715576172,4.508733749389648
mps-uncap,0.4,22.718191146850586,11.96742057800293,4.513978958129883
