mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,172.5606918334961,132.5972080230713,83.57572555541992
mig,0.6,228.35636138916016,49.810171127319336,283.07390213012695
mps-uncap,0.7,230.67140579223633,379.01878356933594,75.67501068115234
mig,0.7,246.3665008544922,68.47405433654785,421.5216636657715
mps-uncap,0.8,285.29882431030273,11065.671682357788,69.55194473266602
mig,0.8,395.4277038574219,88.81545066833496,533.2133769989014
mps-uncap,0.9,457.3390483856201,25175.805807113647,74.02229309082031
mig,0.9,923.5920906066895,113.56329917907715,932.1224689483643
mps-uncap,1.0,406.0976505279541,36416.621685028076,85.64949035644531
mig,1.0,1337.4454975128174,1788.3975505828857,2157.892942428589
mps-uncap,1.1,916.6848659515381,45471.91500663757,96.04120254516602
mig,1.1,6667.648077011108,6885.2245807647705,7528.688430786133
mps-uncap,1.2,8021.214723587036,51357.44309425354,98.47831726074219
mig,1.2,16244.442462921143,14688.339710235596,15278.06568145752
mps-uncap,1.3,19018.696784973145,53142.0738697052,119.15349960327148
mig,1.3,23313.428163528442,21007.52544403076,19076.193809509277
