mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,125.31374692916827,96.15068674087523,38.91884565353412
mig,0.6,161.46268844604478,26.44320249557495,191.72936677932734
mps-uncap,0.7,133.88705492019648,317.24168539047236,48.35888147354112
mig,0.7,187.17936992645235,39.99746799468992,338.38715553283686
mps-uncap,0.8,176.0841846466066,10836.392326354979,43.55621337890624
mig,0.8,317.41123199462896,61.82584762573247,348.0830478668223
mps-uncap,0.9,368.34070682525635,25035.58325767517,49.44414854049682
mig,0.9,804.7060251235954,82.8090476989747,764.4805240631102
mps-uncap,1.0,339.45775032043457,35972.36362695694,58.020362854003906
mig,1.0,1133.6035871505728,1701.0356473922716,1966.8893575668335
mps-uncap,1.1,812.9532146453859,44874.225788116455,66.33226871490479
mig,1.1,6539.372315406798,6823.4400844573975,7388.476603031158
mps-uncap,1.2,7914.928095340728,51057.761878967285,73.94602775573719
mig,1.2,16179.261293411255,14454.655580520628,15068.581204414368
mps-uncap,1.3,18888.672304153442,52551.81433200837,78.18417549133302
mig,1.3,22980.674571990963,20707.22958087921,18697.16190576554
