mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,99.38235282897945,87.06510782241818,22.19346761703497
mig,0.6,129.24625396728513,21.39397382736205,150.20304918289168
mps-uncap,0.7,105.414388179779,308.33089113235474,33.57012510299665
mig,0.7,154.9113655090329,34.93964672088623,297.58874893188477
mps-uncap,0.8,146.15720033645636,10827.563352584839,27.522020339965803
mig,0.8,284.7905158996583,56.72641754150391,306.0607814788829
mps-uncap,0.9,337.6009225845339,25030.55167198181,33.044221401214585
mig,0.9,772.7763223648062,77.6985883712769,722.7252769470215
mps-uncap,1.0,309.9408149719238,35964.02524471283,41.164302825927734
mig,1.0,1099.2054843902586,1695.8772945404037,1925.2423167228699
mps-uncap,1.1,787.8273248672489,44866.069622039795,50.12476444244381
mig,1.1,6506.329188346863,6818.460509777068,7346.550974845886
mps-uncap,1.2,7881.499023437499,51049.8906135559,57.26906061172482
mig,1.2,16146.442711353302,14449.640016555784,15026.780614852905
mps-uncap,1.3,18849.157190322876,52537.40129947662,62.19185352325442
mig,1.3,22947.997951507565,20702.14933872223,18655.205740928654
