mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,16.71314239501953,4.625082015991211,11.782646179199219
mig,0.6,31.55803680419922,4.944324493408203,40.20357131958008
mps-uncap,0.7,16.941308975219727,4.630088806152344,11.81483268737793
mig,0.7,31.300067901611328,4.8618316650390625,40.093421936035156
mps-uncap,0.8,17.535686492919922,4.652738571166992,12.344121932983398
mig,0.8,31.487703323364258,4.87208366394043,40.23170471191406
mps-uncap,0.9,18.30315589904785,4.639387130737305,12.409210205078125
mig,0.9,31.682491302490234,4.9285888671875,40.273189544677734
mps-uncap,1.0,18.22519302368164,4.620552062988281,12.417793273925781
mig,1.0,31.554222106933594,4.931449890136719,40.251970291137695
mps-uncap,1.1,17.545461654663086,4.602193832397461,12.44354248046875
mig,1.1,31.73041343688965,4.857301712036133,40.383338928222656
mps-uncap,1.2,18.550634384155273,4.627227783203125,12.725591659545898
mig,1.2,31.866073608398438,4.890918731689453,40.45724868774414
mps-uncap,1.3,19.333362579345703,4.634618759155273,13.30709457397461
mig,1.3,32.053470611572266,4.997491836547852,40.709733963012695
