mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,59.05086994171144,48.56183528900149,23.870253562927246
mig,0.6,106.02865219116211,15.865612030029297,128.13591957092285
mps-uncap,0.7,74.34928417205812,179.88927364349365,27.851462364196777
mig,0.7,117.06304550170903,20.380163192749023,173.7748146057129
mps-uncap,0.8,96.04911804199217,9773.171067237854,28.845691680908203
mig,0.8,177.92801856994635,28.581237792968743,205.48934936523438
mps-uncap,0.9,185.47344207763672,22933.0952167511,31.171274185180664
mig,0.9,386.69652938842785,45.33386230468751,473.4755516052246
mps-uncap,1.0,186.0957145690918,32932.75496959686,35.17298698425293
mig,1.0,924.5598793029786,1514.9773836135864,1638.918399810791
mps-uncap,1.1,643.4168338775637,40792.06519126893,36.830902099609375
mig,1.1,5464.065885543825,6126.599788665772,6826.458811759949
mps-uncap,1.2,6829.427099227909,46094.97003555298,43.01223754882814
mig,1.2,14874.241781234743,13317.49019622803,13502.663373947144
mps-uncap,1.3,16697.28970527649,47638.874197006226,40.305519104003906
mig,1.3,21324.716806411747,18662.36448287964,17604.02271747589
