mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,29.721379280090332,15.908122062683105,15.285134315490723
mig,0.6,47.768592834472656,7.359504699707031,57.83247947692871
mps-uncap,0.7,32.065510749816895,48.24173450469971,15.830159187316895
mig,0.7,54.10885810852051,8.75401496887207,70.78409194946289
mps-uncap,0.8,40.32754898071289,5192.6000118255615,16.772985458374023
mig,0.8,67.56973266601562,10.977983474731445,88.75823020935059
mps-uncap,0.9,54.53801155090332,12896.360158920288,17.790794372558594
mig,0.9,153.50031852722168,18.543481826782227,183.60233306884766
mps-uncap,1.0,70.82796096801758,18208.089113235474,18.21160316467285
mig,1.0,549.5585203170776,835.2190256118774,1085.8038663864136
mps-uncap,1.1,203.5071849822998,21705.55019378662,19.110441207885742
mig,1.1,2170.6247329711914,3464.983105659485,4396.662473678589
mps-uncap,1.2,2948.8039016723633,25112.048864364624,19.67036724090576
mig,1.2,8522.725701332092,7258.633852005005,7469.958543777466
mps-uncap,1.3,8683.84337425232,25986.690759658813,19.35720443725586
mig,1.3,12374.007225036621,10441.093683242798,10873.3731508255
