mode,load,0_densenet121-32,1_resnet50-2,2_vgg19-16
mps-uncap,0.6,0.014066696166992188,0.011682510375976562,0.012874603271484375
mig,0.6,0.013828277587890625,0.011205673217773438,0.014066696166992188
mps-uncap,0.7,0.014066696166992188,0.011682510375976562,0.012874603271484375
mig,0.7,0.014781951904296875,0.011682510375976562,0.013113021850585938
mps-uncap,0.8,0.014066696166992188,0.020265579223632812,0.012874603271484375
mig,0.8,0.014543533325195312,0.010967254638671875,0.013828277587890625
mps-uncap,0.9,0.014066696166992188,0.015497207641601562,0.012636184692382812
mig,0.9,0.01430511474609375,0.010967254638671875,0.01430511474609375
mps-uncap,1.0,0.014543533325195312,0.0133514404296875,0.013113021850585938
mig,1.0,0.014543533325195312,0.014066696166992188,0.015497207641601562
mps-uncap,1.1,0.014781951904296875,0.0362396240234375,0.012874603271484375
mig,1.1,0.015497207641601562,0.014066696166992188,0.0152587890625
mps-uncap,1.2,0.017404556274414062,0.018835067749023438,0.01239776611328125
mig,1.2,0.019073486328125,0.01430511474609375,0.015497207641601562
mps-uncap,1.3,0.026702880859375,0.018358230590820312,0.012874603271484375
mig,1.3,0.014781951904296875,0.013828277587890625,0.02193450927734375
