mode,load,0_alexnet-8,1_efficientnet_b6-4,2_squeezenet1_0-4
mps-uncap,0.8,4.677152633666992,34.82067584991455,4.44183349609375
mps-uncap,0.9,8.868217468261719,70.68567276000978,7.4310302734375
mps-uncap,1.0,22.16379642486572,427.5705814361572,57.682609558105476
mps-uncap,0.5,1.2851238250732424,13.282704353332518,3.0104160308837913
mps-uncap,0.6,1.7916917800903325,16.48197174072266,3.5086393356323247
mps-uncap,0.7,2.674674987792969,23.999929428100586,4.12750244140625
mps-uncap,0.1,0.05555152893066406,3.2422065734863326,0.06389617919921875
mps-uncap,0.2,0.4804611206054689,11.665129661560067,1.247930526733399
mps-uncap,0.3,0.8623838424682618,11.02759838104248,1.8041133880615234
mps-uncap,0.4,1.0942459106445317,13.122820854187017,2.2836923599243164
