mode,load,0_alexnet-8,1_efficientnet_b6-4,2_squeezenet1_0-4
mps-uncap,0.8,0.8521080017089844,6.659984588623047,0.6146430969238281
mps-uncap,0.9,1.9488334655761719,17.002344131469727,1.4812946319580078
mps-uncap,1.0,5.919456481933594,107.35774040222168,12.328028678894043
mps-uncap,0.5,0.0400543212890625,0.05221366882324219,0.041484832763671875
mps-uncap,0.6,0.04220008850097656,0.05316734313964844,0.04649162292480469
mps-uncap,0.7,0.43320655822753906,1.8461942672729492,0.29671192169189453
mps-uncap,0.1,0.040531158447265625,0.0591278076171875,0.04482269287109375
mps-uncap,0.2,0.03981590270996094,0.05817413330078125,0.043392181396484375
mps-uncap,0.3,0.039577484130859375,0.05221366882324219,0.040531158447265625
mps-uncap,0.4,0.03910064697265625,0.052809715270996094,0.04172325134277344
