mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,10.247468948364258,5.541801452636719,2.4394989013671875
mps-uncap,0.9,10.185003280639648,5.568504333496094,2.4433135986328125
mps-uncap,1.0,10.596036911010742,5.68389892578125,2.450704574584961
mps-uncap,0.5,10.168313980102539,5.54347038269043,2.424478530883789
mps-uncap,0.6,10.186195373535156,5.541324615478516,2.4213790893554688
mps-uncap,0.7,10.146379470825195,5.552053451538086,2.4344921112060547
mps-uncap,0.1,10.96963882446289,5.545616149902344,2.4340152740478516
mps-uncap,0.2,10.216951370239258,5.549192428588867,2.434253692626953
mps-uncap,0.3,10.120630264282227,5.545616149902344,2.4328231811523438
mps-uncap,0.4,10.294675827026367,5.554914474487305,2.4268627166748047
