mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,32.018423080444336,11.668205261230469,6.297111511230469
mps-uncap,0.9,53.77352237701416,18.71657371520996,10.285615921020508
mps-uncap,1.0,286.69869899749756,92.63622760772705,104.78782653808594
mps-uncap,0.5,19.726037979125977,7.587432861328125,3.294706344604492
mps-uncap,0.6,20.721793174743652,8.263826370239258,4.190325736999512
mps-uncap,0.7,23.48470687866211,8.881330490112305,4.937648773193359
mps-uncap,0.1,23.69534969329834,5.719184875488281,2.673625946044922
mps-uncap,0.2,24.38807487487793,5.725741386413574,2.654433250427246
mps-uncap,0.3,23.181676864624023,6.073951721191406,2.659916877746582
mps-uncap,0.4,19.933581352233887,6.90770149230957,2.854585647583008
