mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,114.23531532287592,51.568193435668974,35.986633300781236
mps-uncap,0.9,219.3501806259156,117.93950080871623,66.94071769714358
mps-uncap,1.0,933.408696651458,379.2657971382141,411.0663557052613
mps-uncap,0.5,46.275928020477295,23.185606002807642,11.933326721191388
mps-uncap,0.6,62.266941070556676,34.60787773132326,15.512540340423575
mps-uncap,0.7,72.22163677215586,35.30689239501952,19.41948890686033
mps-uncap,0.1,31.841027736663786,11.194519996643066,6.506519317626954
mps-uncap,0.2,40.65496921539308,13.908882141113212,6.96386098861694
mps-uncap,0.3,46.78182601928712,15.666241645812985,8.950042724609387
mps-uncap,0.4,43.670525550842385,19.149446487426754,11.061496734619137
