mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,66.49045944213867,28.35803031921387,16.995239257812504
mps-uncap,0.9,147.6749420166016,53.06549072265633,33.37860107421876
mps-uncap,1.0,594.9587345123292,228.38115692138672,290.923833847046
mps-uncap,0.5,32.04505443572999,13.688659667968752,7.082700729370117
mps-uncap,0.6,37.731289863586426,16.739511489868164,9.02554988861084
mps-uncap,0.7,42.32931137084961,18.75257492065429,10.565853118896486
mps-uncap,0.1,26.185989379882812,7.2386980056762695,3.390264511108398
mps-uncap,0.2,27.87327766418457,8.717584609985352,4.837512969970703
mps-uncap,0.3,33.20934772491455,10.030889511108398,5.721426010131836
mps-uncap,0.4,28.68945598602295,11.904239654541016,6.462883949279786
