mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,39.46363925933838,9.534215927124023,6.48045539855957
mps-uncap,0.9,47.19099998474122,9.631872177124023,6.872844696044923
mps-uncap,1.0,46.01554870605469,10.233163833618164,7.137823104858398
mps-uncap,0.5,26.79295539855957,8.550405502319336,5.665063858032227
mps-uncap,0.6,29.631495475769043,8.85915756225586,6.015181541442872
mps-uncap,0.7,33.16926956176758,9.063482284545898,6.160497665405275
mps-uncap,0.1,25.69425106048584,6.683707237243653,3.0596256256103516
mps-uncap,0.2,27.211785316467285,7.671165466308594,4.326224327087402
mps-uncap,0.3,26.274609565734863,7.716703414916992,5.061388015747072
mps-uncap,0.4,26.721763610839847,8.30698013305664,5.570125579833985
