mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,46.56720161437988,10.728597640991211,8.226633071899414
mps-uncap,0.9,52.14643478393555,10.663032531738281,8.693456649780273
mps-uncap,1.0,48.72322082519531,10.973453521728516,8.831501007080078
mps-uncap,0.5,42.37627983093262,10.501623153686523,7.975101470947266
mps-uncap,0.6,42.757272720336914,10.376691818237305,8.319377899169922
mps-uncap,0.7,44.30079460144043,10.650396347045898,8.050680160522461
mps-uncap,0.1,27.37593650817871,8.915185928344727,8.028030395507812
mps-uncap,0.2,29.7086238861084,9.86337661743164,7.876396179199219
mps-uncap,0.3,38.414716720581055,10.204315185546875,7.887125015258789
mps-uncap,0.4,39.526939392089844,10.186433792114258,8.071184158325195
