mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,0.012636184692382812,0.010013580322265625,0.007867813110351562
mps-uncap,0.9,0.012636184692382812,0.010967254638671875,0.008106231689453125
mps-uncap,1.0,0.013828277587890625,0.010728836059570312,0.010013580322265625
mps-uncap,0.5,0.013113021850585938,0.009775161743164062,0.00858306884765625
mps-uncap,0.6,0.01239776611328125,0.009775161743164062,0.00858306884765625
mps-uncap,0.7,0.011205673217773438,0.0095367431640625,0.009059906005859375
mps-uncap,0.1,0.027179718017578125,0.010967254638671875,0.010728836059570312
mps-uncap,0.2,0.023126602172851562,0.013589859008789062,0.01049041748046875
mps-uncap,0.3,0.020503997802734375,0.011444091796875,0.009775161743164062
mps-uncap,0.4,0.014543533325195312,0.010728836059570312,0.009059906005859375
