mode,load,0_efficientnet_b6-4,1_squeezenet1_0-32,2_vgg13-4
mps-uncap,0.8,44.52241420745849,10.267934799194338,7.524690628051758
mps-uncap,0.9,50.41615962982178,10.159659385681154,7.882595062255859
mps-uncap,1.0,47.397441864013665,10.628366470336914,8.0076265335083
mps-uncap,0.5,36.34308099746704,9.606628417968757,6.88338279724121
mps-uncap,0.6,38.987352848052986,9.795694351196289,7.1493124961853
mps-uncap,0.7,41.70448780059815,9.9623966217041,7.225933074951171
mps-uncap,0.1,26.962149143218994,8.031265735626222,6.354446411132813
mps-uncap,0.2,28.820466995239265,8.76796007156372,6.5075874328613255
mps-uncap,0.3,32.71268129348755,8.910489082336424,6.801979541778565
mps-uncap,0.4,31.22716188430786,9.385490417480462,6.98824644088745
