mode,load,0_alexnet-2,1_resnet101-8,2_squeezenet1_1-32
mps-uncap,0.8,4.7740936279296875,20.708084106445312,11.900186538696289
mps-uncap,0.9,4.204750061035156,20.016193389892578,10.544061660766602
mps-uncap,1.0,4.357814788818359,20.144939422607422,10.131120681762695
mps-uncap,0.5,4.826068878173828,18.908023834228516,10.909795761108398
mps-uncap,0.6,4.861354827880859,19.08588409423828,11.231660842895508
mps-uncap,0.7,5.036115646362305,17.734766006469727,11.485099792480469
mps-uncap,0.1,4.482507705688477,23.226022720336914,11.610031127929688
mps-uncap,0.2,4.781007766723633,23.906230926513672,10.833263397216797
mps-uncap,0.3,5.695343017578125,22.560596466064453,10.161876678466797
mps-uncap,0.4,6.469964981079102,21.485567092895508,11.828422546386719
