mode,load,0_alexnet-2,1_resnet101-8,2_squeezenet1_1-32
mps-uncap,0.8,2.802610397338867,41.127681732177734,22.053956985473633
mps-uncap,0.9,4.501581192016602,312.1751546859741,1075.2921104431152
mps-uncap,1.0,12.302637100219727,4028.6073684692383,4895.601749420166
mps-uncap,0.5,1.4325380325317383,14.136791229248047,6.814479827880859
mps-uncap,0.6,1.6117095947265625,15.565633773803711,8.066177368164062
mps-uncap,0.7,2.220273017883301,15.400886535644531,10.365962982177734
mps-uncap,0.1,1.4836788177490234,19.23084259033203,6.549358367919922
mps-uncap,0.2,1.3768672943115234,16.899704933166504,6.4917802810668945
mps-uncap,0.3,1.3818740844726562,15.801429748535156,6.692409515380859
mps-uncap,0.4,1.3957023620605469,13.396739959716797,6.689310073852539
