mode,load,0_alexnet-2,1_resnet101-8,2_squeezenet1_1-32
mps-uncap,0.8,6.985116004943848,122.39832878112801,56.96520805358887
mps-uncap,0.9,11.913228034973148,513.4907484054567,1536.4160537719727
mps-uncap,1.0,44.19279098510742,7496.018648147584,8419.728469848635
mps-uncap,0.5,3.056979179382324,25.26247501373291,14.436745643615724
mps-uncap,0.6,3.4640789031982444,32.424020767211914,18.432760238647464
mps-uncap,0.7,5.631327629089357,36.42661571502686,25.07953643798828
mps-uncap,0.1,1.9320011138916025,22.58014678955078,9.312152862548826
mps-uncap,0.2,2.3539066314697266,26.376295089721683,10.113286972045898
mps-uncap,0.3,2.771830558776857,24.518299102783214,11.870861053466797
mps-uncap,0.4,3.113985061645508,22.91522026062013,12.723541259765625
