mode,load,0_alexnet-2,1_resnet101-8,2_squeezenet1_1-32
mps-uncap,0.8,1.2873411178588867,15.976667404174805,6.276369094848633
mps-uncap,0.9,1.4355182647705078,16.94035530090332,6.425142288208008
mps-uncap,1.0,1.528024673461914,17.274856567382812,6.542444229125977
mps-uncap,0.5,1.186966896057129,11.839747428894043,5.314946174621582
mps-uncap,0.6,1.1053085327148438,12.449502944946289,5.545616149902344
mps-uncap,0.7,1.1882781982421875,12.605428695678711,5.605101585388184
mps-uncap,0.1,1.4293193817138672,18.639802932739258,6.411314010620117
mps-uncap,0.2,1.3349056243896484,16.242384910583496,6.263494491577148
mps-uncap,0.3,1.3167858123779297,13.670921325683594,6.2274932861328125
mps-uncap,0.4,1.2619495391845703,11.676549911499023,5.140066146850586
