mode,load,0_densenet161-2,1_mobilenet_v2-32,2_mobilenet_v3_small-2,3_resnet34-32
mps-uncap,1.0,0.000476837158203125,0.0021457672119140625,0.0073909759521484375,0.000476837158203125
