mode,load,0_inception_v3-32,1_resnet152-32,2_resnet152-32
mps-uncap,0.8,31.58438205718994,56.73027038574219,50.27151107788086
mps-uncap,0.9,251.70302391052246,1971.177101135254,308.8644742965698
mps-uncap,1.0,3424.0617752075195,2628.1100511550903,3976.3052463531494
mps-uncap,0.5,0.025272369384765625,0.02956390380859375,0.03337860107421875
mps-uncap,0.6,0.026464462280273438,0.04291534423828125,0.0324249267578125
mps-uncap,0.7,0.03409385681152344,8.110761642456055,12.042880058288574
mps-uncap,0.1,0.042319297790527344,0.043392181396484375,0.0438690185546875
mps-uncap,0.2,0.034809112548828125,0.04076957702636719,0.04088878631591797
mps-uncap,0.3,0.030994415283203125,0.030040740966796875,0.03147125244140625
mps-uncap,0.4,0.028133392333984375,0.031232833862304688,0.029325485229492188
