mode,load,0_inception_v3-32,1_resnet152-32,2_resnet152-32
mps-uncap,0.8,215.80064296722418,355.423641204834,246.09575271606445
mps-uncap,0.9,579.2240619659425,3753.534746170044,991.5994882583618
mps-uncap,1.0,5715.328407287598,5035.506749153137,5200.259184837342
mps-uncap,0.5,19.81582641601562,42.8983211517334,49.36361312866211
mps-uncap,0.6,36.40174865722658,75.67329406738284,56.92179203033448
mps-uncap,0.7,57.443141937255874,78.3308029174805,82.27908611297607
mps-uncap,0.1,0.053000450134277344,0.05235671997070313,0.055980682373046875
mps-uncap,0.2,0.05478858947753909,0.05307197570800781,0.0553131103515625
mps-uncap,0.3,7.030248641967773,22.203779220581062,21.340179443359386
mps-uncap,0.4,15.598988533020018,26.393413543701183,30.584239959716815
