mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,98.23421478271486,61.32980346679689,76.48624658584582,98.69345664978025
mig,0.2,74.35453653335571,94.05820846557619,86.70717239379891,166.14875793457026
mig,0.3,162.1966361999512,150.96129894256586,127.44777679443375,236.43440246582057
mig,0.4,242.34442234039315,249.3025302886958,199.78801727294916,207.27948665618896
mig,0.5,210.55898904800412,171.4070916175842,257.4588847160339,284.20338630676275
mig,0.6,395.82279205322266,331.70033931732166,273.1659817695609,666.7139530181885
mig,0.7,406.4760875701903,540.2817249298095,465.5091762542724,793.1495881080632
mig,0.8,642.2788143157957,488.7887334823603,528.2176280021667,740.9164166450495
mig,0.9,891.9327807426456,1251.9099235534668,720.2472281455983,1846.1687994003298
mig,1.0,1931.5786337852483,955.6526231765747,898.482084274292,1637.268860340118
