mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,76.71599388122559,77.11385726928711,77.40427255630493,146.58066749572754
mig,0.2,76.63800477981567,76.89187526702881,76.78848266601562,146.4826798439026
mig,0.3,76.07904434204102,76.50490760803223,76.58549308776855,146.6878318786621
mig,0.4,76.36640548706055,76.8958568572998,76.86712265014648,146.27938508987427
mig,0.5,76.36828899383545,76.56921148300171,76.68715476989746,146.5638780593872
mig,0.6,76.44429922103882,76.6959524154663,76.79412603378296,146.6830062866211
mig,0.7,76.25228881835936,76.87856435775757,76.59606933593749,146.7819881439209
mig,0.8,76.54130458831787,76.85870170593262,76.83753967285156,146.7744016647339
mig,0.9,76.60174131393433,76.89800262451172,76.71179056167603,146.73126697540283
mig,1.0,76.82060718536377,77.06010818481445,77.01539993286133,147.19462156295776
