mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,75.96683502197266,76.3692855834961,76.35271549224854,146.09360694885254
mig,0.2,75.9655237197876,76.34866237640381,76.35259628295898,146.13187313079834
mig,0.3,75.98280906677246,76.3394832611084,76.37166976928711,146.13842964172363
mig,0.4,75.95682144165039,76.28846168518066,76.31850242614746,146.1172103881836
mig,0.5,75.96540451049805,76.30157470703125,76.36213302612305,146.1648941040039
mig,0.6,75.97756385803223,76.31206512451172,76.36332511901855,146.14605903625488
mig,0.7,75.9584903717041,76.29644870758057,76.3397216796875,146.12793922424316
mig,0.8,75.95014572143555,76.28202438354492,76.34055614471436,146.17061614990234
mig,0.9,76.0030746459961,76.40624046325684,76.35188102722168,146.25930786132812
mig,1.0,76.24125480651855,76.62057876586914,76.59578323364258,146.62301540374756
