mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,44.63010656803431,45.12606764568263,37.413838766371654,25.339922786625017
mig,0.2,70.23495965814767,78.0870568226931,77.80979087977754,45.785237983081196
mig,0.3,122.27985459480469,119.23982657486906,131.03327249330903,70.67847619976033
mig,0.4,169.078377657159,184.55052038049269,174.89372345994028,79.60768381423499
mig,0.5,208.25976173077024,183.90357472000923,203.92609725544452,105.67725284155587
mig,0.6,253.38470023699236,237.29075716573305,227.5484880620286,126.24495084945278
mig,0.7,283.5510752048417,272.62845514999265,309.2735384812866,155.92000526088844
mig,0.8,326.6628359890298,325.0858532538117,330.2303873345563,173.49181059677497
mig,0.9,361.8647307067896,371.7319516938078,385.2541161691838,189.5217414356735
mig,1.0,410.7479505208469,395.69270145094606,387.045439183726,203.33986162763716
