mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,76.00598335266113,76.41816139221191,76.38700008392334,146.16594314575195
mig,0.2,76.02541446685791,76.40292644500732,76.39269828796387,146.24216556549072
mig,0.3,76.0317325592041,76.42254829406738,76.43508911132812,146.2489128112793
mig,0.4,76.0183334350586,76.39002799987793,76.40271186828613,146.22266292572021
mig,0.5,76.01919174194336,76.38657093048096,76.44333839416504,146.2787628173828
mig,0.6,76.03404521942139,76.40395164489746,76.43606662750244,146.238374710083
mig,0.7,76.00851058959961,76.38773918151855,76.40705108642578,146.2313175201416
mig,0.8,76.08771324157715,76.43365859985352,76.45955085754395,146.378493309021
mig,0.9,76.27296447753906,76.68542861938477,76.62701606750488,146.6489315032959
mig,1.0,76.34246349334717,76.71661376953125,76.68948173522949,146.80182933807373
