mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,78.41372489929199,78.78875732421875,78.8116455078125,146.80957794189453
mig,0.2,78.49359512329102,78.82165908813477,78.82165908813477,146.83198928833008
mig,0.3,78.43232154846191,78.81689071655273,78.82881164550781,146.80027961730957
mig,0.4,78.19724082946777,78.59468460083008,78.49550247192383,146.77953720092773
mig,0.5,78.21273803710938,78.48334312438965,78.5684585571289,146.87800407409668
mig,0.6,78.33647727966309,78.63020896911621,78.59945297241211,146.7883586883545
mig,0.7,78.34529876708984,78.6581039428711,78.6898136138916,146.86822891235352
mig,0.8,78.36246490478516,78.70054244995117,78.77135276794434,147.15099334716797
mig,0.9,78.49526405334473,78.8874626159668,78.86123657226562,147.02415466308594
mig,1.0,78.53889465332031,78.89294624328613,78.89652252197266,147.63188362121582
