mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,181.67471885681152,144.71054077148438,173.7842559814453,252.55322456359863
mig,0.2,179.6557903289795,175.28748512268066,169.13723945617676,323.8029479980469
mig,0.3,275.6953239440918,269.75369453430176,225.5394458770752,540.6596660614014
mig,0.4,353.7018299102783,458.4009647369385,315.5100345611572,382.19380378723145
mig,0.5,419.2767143249512,278.00679206848145,458.4846496582031,494.4567680358887
mig,0.6,605.4592132568359,461.52305603027344,423.8877296447754,965.181827545166
mig,0.7,587.2383117675781,721.0755348205566,621.2320327758789,1033.6501598358154
mig,0.8,799.6575832366943,659.6827507019043,695.7864761352539,1002.5589466094971
mig,0.9,1084.2030048370361,1464.003324508667,874.5362758636475,2111.649751663208
mig,1.0,2168.510913848877,1091.423511505127,1051.2304306030273,1928.0600547790527
