mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,76.04265213012695,76.45058631896973,76.4247179031372,146.1653709411621
mig,0.2,76.0411024093628,76.44188404083252,76.4303207397461,146.22008800506592
mig,0.3,76.06863975524902,76.46095752716064,76.46536827087402,146.256685256958
mig,0.4,76.07436180114746,76.45201683044434,76.4760971069336,146.22437953948975
mig,0.5,76.08175277709961,76.46059989929199,76.60531997680664,146.37017250061035
mig,0.6,96.58634662628174,106.7420244216919,85.73615550994873,216.18342399597168
mig,0.7,131.4544677734375,114.4399642944336,163.0535125732422,247.21229076385498
mig,0.8,178.12681198120117,155.5311679840088,152.9691219329834,297.5029945373535
mig,0.9,211.64453029632568,286.4065170288086,282.89341926574707,724.2059707641602
mig,1.0,1349.0805625915527,334.3508243560791,389.94646072387695,752.6504993438721
