mode,load,0_densenet201-32,1_densenet201-32,2_densenet201-32,3_densenet201-32
mig,0.1,174.18169975280762,137.5785255432129,152.78760194778428,244.79880809783933
mig,0.2,150.3030800819397,170.3671216964722,162.97844886779794,312.31315612792963
mig,0.3,238.18581581115725,227.25045204162592,203.77149581909194,382.5098896026614
mig,0.4,318.21568965911877,325.546264648437,276.0540390014648,353.51172208786016
mig,0.5,286.5249824523926,247.70389795303342,333.7263250350952,430.4794549942017
mig,0.6,471.76310777664185,407.9678750038146,349.408428668975,812.907190322876
mig,0.7,482.4551582336424,616.495370864868,541.8589735031128,939.2914676666265
mig,0.8,718.4069633483884,565.0723600387569,604.5606660842896,887.1895051002498
mig,0.9,967.9496955871584,1328.3244609832764,796.7786121368399,1992.282657623291
mig,1.0,2007.8295588493354,1032.2407531738284,975.0747680664062,1784.1975092887874
