mode,load,0_densenet161-4,1_densenet161-4,2_densenet161-4,3_densenet161-4
mig,0.1,24.68612986644549,24.067243096278908,22.09893824908491,12.270659415887403
mig,0.2,45.42677437693557,44.82511687253204,43.95367746555527,24.058058235273784
mig,0.3,71.13318780203019,68.66714790871814,65.44267387701467,38.454777372066246
mig,0.4,94.68044560592826,88.83277627941615,88.36120447006597,46.94384704487897
mig,0.5,113.30021606930491,108.66721356103072,111.69366989090825,62.649610299269185
mig,0.6,137.76968879694482,137.19006874004384,137.72232564659208,69.76902527935701
mig,0.7,167.06965900940014,160.60079898913835,156.74142996913673,85.81796494097809
mig,0.8,185.9604722311229,183.20839541793967,179.93198644566618,95.1528674134303
mig,0.9,205.3900069976981,208.66744523261247,204.95859034858069,116.89836789983849
mig,1.0,228.81065309046784,227.11289489768998,225.93107776011365,123.28146837940139
