mode,load,0_densenet161-4,1_densenet161-4,2_densenet161-4,3_densenet161-4
mig,0.1,25.63905715942383,28.271150588989265,25.283813476562507,34.682369232177784
mig,0.2,30.69963455200195,30.108761787414554,29.157209396362305,54.27007675170899
mig,0.3,33.7294340133667,32.26809501647949,31.630635261535645,58.63015651702883
mig,0.4,35.11817455291749,34.434175491333015,33.896827697753906,62.18767166137695
mig,0.5,43.09659004211425,40.94433784484864,40.92249870300293,78.32822799682617
mig,0.6,48.44105243682862,53.83634567260742,55.01418113708496,89.8010730743408
mig,0.7,75.51252841949466,74.88622665405272,76.0258436203003,142.54212379455566
mig,0.8,111.31148338317874,87.35163211822515,113.73195648193364,162.2473239898682
mig,0.9,165.82810878753662,333.5193395614624,210.23173332214355,744.4173097610474
mig,1.0,558.3760738372803,1073.6467361450198,465.0412559509278,3172.1596240997314
