mode,load,0_densenet161-32,1_densenet161-32
mig,0.1,51.32315443288746,55.50821883149483
mig,0.2,104.48491875317107,125.55021813704577
mig,0.3,172.6053786433416,204.99496174387852
mig,0.4,222.26003866116315,259.1553590962713
mig,0.5,270.23395547686016,309.1977726638584
mig,0.6,338.9137318519815,392.37302914457393
mig,0.7,384.5602345812566,456.81559712598244
mig,0.8,423.8380498469263,514.7314994664052
mig,0.9,504.313322074117,544.3810375563752
mig,1.0,586.025912780828,546.3110173379779
