mode,load,0_efficientnet_b6-4,1_resnet50-4,2_vgg11-2
mps-uncap,0.8,18.752193450927738,6.403207778930664,2.2664308547973637
mps-uncap,0.9,19.82736587524414,6.651210784912109,2.353930473327637
mps-uncap,1.0,20.495891571044922,7.054328918457031,2.4757862091064453
mps-uncap,0.5,17.946338653564453,6.446409225463867,2.0973682403564453
mps-uncap,0.6,17.274832725524902,6.353497505187988,2.1448135375976562
mps-uncap,0.7,17.502427101135254,6.2808990478515625,2.1898746490478516
mps-uncap,0.1,27.604961395263672,7.593417167663574,1.8551826477050783
mps-uncap,0.2,26.90596580505371,7.509469985961914,1.8325328826904301
mps-uncap,0.3,19.414782524108887,7.186484336853027,1.917123794555664
mps-uncap,0.4,18.451952934265137,7.270050048828125,1.989603042602539
