mode,load,0_efficientnet_b6-4,1_resnet50-4,2_vgg11-2
mps-uncap,0.8,176.6221523284912,51.921844482421875,28.81145477294922
mps-uncap,0.9,191.13564491271973,118.83544921875,47.23525047302246
mps-uncap,1.0,601.0837554931641,291.3846969604492,96.0550308227539
mps-uncap,0.5,71.33769989013672,29.2055606842041,10.855913162231445
mps-uncap,0.6,62.41035461425781,39.7794246673584,15.388011932373047
mps-uncap,0.7,110.44979095458984,37.329673767089844,383.4071159362793
mps-uncap,0.1,47.08456993103027,19.237756729125977,4.00543212890625
mps-uncap,0.2,50.18138885498047,20.619869232177734,5.211353302001953
mps-uncap,0.3,55.58586120605469,22.745132446289062,6.579160690307617
mps-uncap,0.4,64.2552375793457,26.717662811279297,8.05044174194336
