mode,load,0_efficientnet_b6-4,1_resnet50-4,2_vgg11-2
mps-uncap,0.8,21.663188934326172,6.659507751464844,2.8069019317626953
mps-uncap,0.9,31.7380428314209,10.574102401733398,3.973841667175293
mps-uncap,1.0,159.53588485717773,55.744290351867676,19.456148147583008
mps-uncap,0.5,16.2811279296875,6.381750106811523,1.8477439880371094
mps-uncap,0.6,16.12246036529541,6.274700164794922,1.9834041595458984
mps-uncap,0.7,17.873644828796387,6.16455078125,2.1851062774658203
mps-uncap,0.1,25.52318572998047,7.1735382080078125,1.687765121459961
mps-uncap,0.2,18.828749656677246,7.205486297607422,1.6760826110839844
mps-uncap,0.3,18.3333158493042,6.659269332885742,1.7104148864746094
mps-uncap,0.4,17.49265193939209,6.930947303771973,1.7671585083007812
