mode,load,0_efficientnet_b6-4,1_resnet50-4,2_vgg11-2
mps-uncap,0.8,124.58744525909401,33.86518001556393,14.964277744293211
mps-uncap,0.9,149.08524990081784,63.05956363677978,24.466154575347907
mps-uncap,1.0,561.3392448425296,256.65982007980347,74.91729736328125
mps-uncap,0.5,43.502011299133265,19.98088836669922,6.403982639312744
mps-uncap,0.6,49.14451837539666,21.80174589157105,7.067017555236812
mps-uncap,0.7,62.14699745178211,22.250223159790064,9.102358818054192
mps-uncap,0.1,42.644824981689396,13.49825382232666,3.0158042907714835
mps-uncap,0.2,44.80487346649177,15.564489364624027,3.487515449523926
mps-uncap,0.3,43.497741222381585,17.83864498138428,4.119412899017334
mps-uncap,0.4,40.40919780731201,19.116873741149902,4.79354858398435
