mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,18.03731918334961,6.358861923217773,4.056453704833984
mps-uncap,0.9,16.80159568786621,4.930973052978516,3.7212371826171875
mps-uncap,1.0,17.316102981567383,5.776405334472656,3.5614967346191406
mps-uncap,0.5,22.480249404907227,8.21375846862793,3.2176971435546875
mps-uncap,0.6,18.16582679748535,6.634235382080078,3.640890121459961
mps-uncap,0.7,24.09529685974121,6.374359130859375,3.767251968383789
mps-uncap,0.1,26.83258056640625,10.129213333129883,3.1774044036865234
mps-uncap,0.2,27.96649932861328,9.556055068969727,3.2837390899658203
mps-uncap,0.3,26.362180709838867,8.61048698425293,3.1113624572753906
mps-uncap,0.4,26.38840675354004,8.359670639038086,3.268003463745117
