mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,90.06019592285163,22.757484912872332,14.236841201782209
mps-uncap,0.9,145.57371139526379,54.87209320068358,34.92352008819577
mps-uncap,1.0,2087.7787399291988,59.08985137939453,81.88466072082512
mps-uncap,0.5,25.747346878051758,14.46590423583985,6.9207954406738255
mps-uncap,0.6,46.74745082855226,13.2542610168457,7.7557373046874964
mps-uncap,0.7,79.88533973693848,14.367971420288075,10.83902835845946
mps-uncap,0.1,20.175621509552,10.58400630950928,2.4107599258422843
mps-uncap,0.2,23.572020530700684,14.937677383422843,3.209033012390136
mps-uncap,0.3,22.567472457885767,15.682678222656254,4.157581329345702
mps-uncap,0.4,26.119146347045895,15.80224752426147,5.555276870727536
