mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,15.985870361328127,3.371715545654297,2.580571174621583
mps-uncap,0.9,15.059137344360352,3.6198616027832036,2.6197433471679688
mps-uncap,1.0,16.364693641662598,3.4303188323974614,2.684259414672851
mps-uncap,0.5,16.186237335205078,4.74398136138916,2.582073211669922
mps-uncap,0.6,15.205049514770508,4.191493988037109,2.524232864379883
mps-uncap,0.7,15.589404106140138,3.4041404724121094,2.525019645690918
mps-uncap,0.1,24.66104030609131,7.695293426513672,2.7306079864501953
mps-uncap,0.2,23.888111114501953,7.700538635253906,2.6540756225585938
mps-uncap,0.3,17.80533790588379,7.351016998291016,2.624607086181641
mps-uncap,0.4,17.24092960357666,5.60777187347412,2.675294876098633
