mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,56.9380283355713,13.889670372009276,9.130358695983888
mps-uncap,0.9,79.4764518737793,26.511859893798853,17.579317092895508
mps-uncap,1.0,1947.3865985870361,32.94472694396973,59.705400466918924
mps-uncap,0.5,25.647830963134762,9.9750280380249,4.910087585449219
mps-uncap,0.6,30.169987678527832,9.150648117065431,5.500173568725585
mps-uncap,0.7,46.32081985473635,9.896945953369137,7.267141342163088
mps-uncap,0.1,25.397515296936035,11.645984649658214,2.945375442504883
mps-uncap,0.2,26.4951229095459,13.555598258972166,3.443002700805663
mps-uncap,0.3,26.15382671356201,13.011074066162111,4.115009307861331
mps-uncap,0.4,26.226615905761726,11.397576332092283,4.734611511230469
