mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,9.827852249145508,2.8057098388671875,1.7838478088378906
mps-uncap,0.9,9.88006591796875,2.8460025787353516,1.7826557159423828
mps-uncap,1.0,10.773181915283203,2.8162002563476562,1.8801689147949219
mps-uncap,0.5,9.588479995727539,2.7437210083007812,1.7879009246826172
mps-uncap,0.6,9.505748748779297,2.748727798461914,1.7707347869873047
mps-uncap,0.7,9.576797485351562,2.7587413787841797,1.7704963684082031
mps-uncap,0.1,9.833574295043945,2.8133392333984375,1.7852783203125
mps-uncap,0.2,9.51695442199707,2.782583236694336,1.7747879028320312
mps-uncap,0.3,9.649276733398438,2.802610397338867,1.7719268798828125
mps-uncap,0.4,9.655952453613281,2.777099609375,1.7714500427246094
