mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,16.448578834533695,3.847081661224366,2.885029315948486
mps-uncap,0.9,15.450735092163086,3.899097442626953,2.8908252716064453
mps-uncap,1.0,16.62008047103882,3.669185638427734,2.900362014770508
mps-uncap,0.5,17.886915206909176,5.980892181396484,2.7700042724609375
mps-uncap,0.6,16.98964357376099,5.039548873901366,2.8438568115234375
mps-uncap,0.7,16.381356716156006,4.597768783569333,2.847433090209961
mps-uncap,0.1,26.45318746566772,8.24225425720215,2.9753828048706055
mps-uncap,0.2,26.039819717407223,8.037853240966797,2.854256629943847
mps-uncap,0.3,25.301368236541748,7.8411865234375,2.779884338378906
mps-uncap,0.4,18.393242359161373,7.214086055755615,2.8470706939697266
