mode,load,0_densenet161-4,1_mobilenet_v3_large-2,2_squeezenet1_0-8
mps-uncap,0.8,149.2905616760254,38.9714241027832,23.424148559570312
mps-uncap,0.9,204.18882369995117,83.02426338195801,71.69914245605469
mps-uncap,1.0,2148.3194828033447,79.98800277709961,97.86176681518555
mps-uncap,0.5,53.507089614868164,27.389049530029297,16.437768936157227
mps-uncap,0.6,97.34821319580078,27.04477310180664,28.16295623779297
mps-uncap,0.7,148.42605590820312,26.706457138061523,25.190114974975586
mps-uncap,0.1,49.486398696899414,22.961139678955078,9.790182113647461
mps-uncap,0.2,48.14028739929199,27.85515785217285,9.01031494140625
mps-uncap,0.3,48.18320274353027,28.075456619262695,10.94365119934082
mps-uncap,0.4,51.23782157897949,31.223535537719727,11.709928512573242
