mode,load,0_mobilenet_v2-16,1_mobilenet_v2-32,2_resnet101-32,3_vgg19-8
mps-uncap,1.0,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875,0.0007152557373046875
