mode,load,0_densenet169-16,1_resnet18-16,2_vgg16-32
mps-uncap,0.8,12.224674224853516,2.312898635864258,17.382383346557617
mps-uncap,0.9,12.286901473999023,2.3262500762939453,17.427682876586914
mps-uncap,1.0,12.66169548034668,2.3746490478515625,17.549514770507812
mps-uncap,0.5,12.274742126464844,2.3202896118164062,17.36593246459961
mps-uncap,0.6,12.292623519897461,2.3245811462402344,17.371654510498047
mps-uncap,0.7,12.27426528930664,2.34222412109375,17.35520362854004
mps-uncap,0.1,12.412309646606445,2.305746078491211,17.318010330200195
mps-uncap,0.2,12.275457382202148,2.309560775756836,17.312049865722656
mps-uncap,0.3,12.160539627075195,2.3250579833984375,17.313480377197266
mps-uncap,0.4,12.253284454345703,2.3069381713867188,17.333507537841797
