mode,load,0_resnet152-32,1_resnet152-32
mig,0.1,63.654463296487734,63.976222172342304
mig,0.2,140.2783821490778,142.62986647616495
mig,0.3,198.0350831822673,191.3163048516571
mig,0.4,273.10652589383824,263.0411109870804
mig,0.5,315.8418553692111,352.1619987372641
mig,0.6,390.80021659504644,419.78506498388396
mig,0.7,504.1856577402408,455.2992959831718
mig,0.8,557.8415973156564,551.284916090448
mig,0.9,603.8544590654385,543.7456373461343
mig,1.0,641.5565444928276,546.2718190999129
