mode,load,0_efficientnet_b7-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_squeezenet1_0-16
mps-uncap,1.0,80.72566986083984,23.333311080932617,23.69546890258789,20.088911056518555
