mode,load,0_densenet161-4,1_densenet161-4
mig,0.1,0.058650970458984375,0.05745887756347656
mig,0.2,0.05316734313964844,0.05352497100830078
mig,0.3,0.04887580871582031,0.05125999450683594
mig,0.4,0.043392181396484375,0.056743621826171875
mig,0.5,0.049114227294921875,3.7479400634765625
mig,0.6,1.5543699264526367,12.405157089233398
mig,0.7,3.206968307495117,19.58942413330078
mig,0.8,6.831645965576172,69.05686855316162
mig,0.9,9.11414623260498,1879.941701889038
mig,1.0,16.780495643615723,5287.395596504211
