mode,load,0_vgg16-4,1_vgg16-4
mig,0.1,5.255997180938721,6.7144775390625
mig,0.2,5.225982666015625,6.7076921463012695
mig,0.3,5.184834003448486,6.659984588623047
mig,0.4,5.145540237426758,6.62567138671875
mig,0.5,5.114555358886719,6.57585859298706
mig,0.6,5.099372863769531,6.607770919799805
mig,0.7,5.1207804679870605,6.665358543395996
mig,0.8,5.134820938110352,6.684303283691406
mig,0.9,5.185179710388184,6.752042770385742
mig,1.0,5.204439163208008,6.788468360900879
