mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,2.881288528442383,20.11728286743164,4.41741943359375
mps-uncap,0.9,2.9506683349609375,22.59230613708496,5.184412002563477
mps-uncap,1.0,3.153085708618164,22.506237030029297,4.519224166870117
mps-uncap,0.5,2.8519630432128906,24.726152420043945,4.299640655517578
mps-uncap,0.6,2.5415420532226562,22.93539047241211,4.339456558227539
mps-uncap,0.7,2.5010108947753906,19.09923553466797,4.340648651123047
mps-uncap,0.1,2.0134449005126953,29.26325798034668,3.309011459350586
mps-uncap,0.2,2.093076705932617,23.953914642333984,3.7827491760253906
mps-uncap,0.3,2.423524856567383,22.791624069213867,4.126071929931641
mps-uncap,0.4,2.3200511932373047,22.704362869262695,4.309415817260742
