mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,0.9641647338867188,8.852243423461914,1.9218921661376953
mps-uncap,0.9,0.9632110595703125,8.678436279296875,1.9235610961914062
mps-uncap,1.0,0.9706020355224609,9.109973907470703,1.931905746459961
mps-uncap,0.5,0.9646415710449219,8.705615997314453,1.9295215606689453
mps-uncap,0.6,0.9918212890625,8.602380752563477,1.9240379333496094
mps-uncap,0.7,0.9632110595703125,8.577585220336914,1.9154548645019531
mps-uncap,0.1,0.9694099426269531,9.493350982666016,1.931905746459961
mps-uncap,0.2,0.9629726409912109,8.875846862792969,1.9121170043945312
mps-uncap,0.3,0.9887218475341797,8.75091552734375,1.9245147705078125
mps-uncap,0.4,0.9918212890625,8.835077285766602,1.9288063049316406
