mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,19.156932830810547,104.05755043029785,39.35861587524414
mps-uncap,0.9,33.64419937133789,196.49934768676758,62.75534629821777
mps-uncap,1.0,83.87279510498047,694.9169635772705,121.98352813720703
mps-uncap,0.5,8.583784103393555,52.956342697143555,16.574621200561523
mps-uncap,0.6,10.518074035644531,53.20334434509277,16.338825225830078
mps-uncap,0.7,11.813163757324219,62.14570999145508,20.150423049926758
mps-uncap,0.1,3.6301612854003906,42.01030731201172,5.227804183959961
mps-uncap,0.2,4.528045654296875,53.47108840942383,7.401466369628906
mps-uncap,0.3,5.213737487792969,56.37335777282715,8.970975875854492
mps-uncap,0.4,6.916522979736328,48.56681823730469,10.58650016784668
