mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,17.238855361938477,91.17841720581055,35.362958908081055
mps-uncap,0.9,31.74138069152832,175.13012886047363,58.98475646972656
mps-uncap,1.0,82.1235179901123,674.8495101928711,118.49260330200195
mps-uncap,0.5,6.96563720703125,43.7924861907959,13.058900833129883
mps-uncap,0.6,8.583784103393555,38.87367248535156,13.28420639038086
mps-uncap,0.7,9.975194931030273,49.147844314575195,16.727685928344727
mps-uncap,0.1,2.488851547241211,20.70474624633789,2.7878284454345703
mps-uncap,0.2,3.3693313598632812,43.3347225189209,4.423379898071289
mps-uncap,0.3,3.4689903259277344,42.27447509765625,6.9751739501953125
mps-uncap,0.4,5.242824554443359,38.8798713684082,7.543087005615234
