mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,3.3312320709228516,24.525213241577163,6.437778472900391
mps-uncap,0.9,6.730318069458008,63.63260746002197,14.19329643249512
mps-uncap,1.0,25.702238082885742,478.02772521972656,38.662624359130874
mps-uncap,0.5,1.1826038360595714,12.88342475891113,2.344727516174317
mps-uncap,0.6,1.7103910446166988,12.565827369689943,3.0090808868408203
mps-uncap,0.7,2.1486043930053715,15.124177932739256,4.07109260559082
mps-uncap,0.1,0.058650970458984375,3.0400753021240234,0.064849853515625
mps-uncap,0.2,0.2185344696044925,8.616757392883308,0.453948974609375
mps-uncap,0.3,0.8117675781250016,11.513566970825204,1.2993574142456052
mps-uncap,0.4,1.084589958190918,12.579202651977539,1.822805404663086
