mode,load,0_alexnet-8,1_efficientnet_b5-4,2_vgg16-2
mps-uncap,0.8,0.9760856628417969,9.084463119506836,1.9383430480957031
mps-uncap,0.9,0.9725093841552734,8.786439895629883,1.9390583038330078
mps-uncap,1.0,0.9856224060058594,10.231256484985352,1.947164535522461
mps-uncap,0.5,0.9806156158447266,8.830547332763672,1.94549560546875
mps-uncap,0.6,1.0025501251220703,8.781909942626953,1.9390583038330078
mps-uncap,0.7,0.9777545928955078,8.591413497924805,1.9316673278808594
mps-uncap,0.1,0.9806156158447266,9.528636932373047,1.9440650939941406
mps-uncap,0.2,0.9787082672119141,9.068727493286133,1.9328594207763672
mps-uncap,0.3,0.9996891021728516,8.915424346923828,1.9407272338867188
mps-uncap,0.4,1.0066032409667969,8.853435516357422,1.941680908203125
