mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,6.341314315795898,7.890534400939942,9.376382827758789
mps-uncap,0.9,6.756925582885743,8.095121383666992,9.66181755065918
mps-uncap,1.0,7.096910476684571,8.428502082824709,9.761810302734375
mps-uncap,0.5,4.3239593505859375,7.106590270996094,8.423805236816406
mps-uncap,0.6,4.965019226074219,7.349967956542969,8.619356155395508
mps-uncap,0.7,5.845880508422852,7.6995849609375,8.950042724609375
mps-uncap,0.1,2.8675079345703125,3.4933090209960933,6.559658050537108
mps-uncap,0.2,2.8685569763183594,5.02305030822755,7.518005371093749
mps-uncap,0.3,3.590202331542969,6.487846374511719,8.009839057922363
mps-uncap,0.4,4.097175598144531,6.809377670288088,8.21526050567627
