mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,0.9291172027587891,2.8829574584960938,5.952358245849609
mps-uncap,0.9,0.9028911590576172,2.870321273803711,5.9833526611328125
mps-uncap,1.0,0.9448528289794922,2.914905548095703,5.967617034912109
mps-uncap,0.5,0.9584426879882812,2.8641223907470703,5.953073501586914
mps-uncap,0.6,0.9605884552001953,2.882242202758789,5.916833877563477
mps-uncap,0.7,0.9627342224121094,2.856016159057617,5.938053131103516
mps-uncap,0.1,0.9646415710449219,2.8657913208007812,5.937814712524414
mps-uncap,0.2,0.9369850158691406,2.8607845306396484,5.912065505981445
mps-uncap,0.3,0.9586811065673828,2.8603076934814453,5.90825080871582
mps-uncap,0.4,0.9393692016601562,2.8600692749023438,5.936384201049805
