mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,26.325063705444332,44.08949136734012,51.64921760559089
mps-uncap,0.9,45.13506889343261,75.09366035461426,165.95496177673343
mps-uncap,1.0,196.00622653961184,415.79247474670416,365.5028533935541
mps-uncap,0.5,5.683326721191407,10.399577617645251,15.767955780029299
mps-uncap,0.6,7.906985282897931,14.618301391601547,20.67602157592775
mps-uncap,0.7,12.013568878173832,22.948093414306637,32.80704975128171
mps-uncap,0.1,2.158522605895996,2.804212570190414,4.965634346008302
mps-uncap,0.2,2.43440628051758,2.9823684692382844,6.09752655029297
mps-uncap,0.3,3.7176895141601545,5.939817428588855,9.14433240890503
mps-uncap,0.4,4.858670234680174,7.208461761474609,13.685832023620605
