mode,load,0_squeezenet1_1-2,1_vgg16-4,2_vgg19-8
mps-uncap,0.8,0.05125999450683594,1.662611961364746,4.698514938354492
mps-uncap,0.9,2.8820037841796875,6.381511688232422,13.164997100830078
mps-uncap,1.0,39.22867774963379,78.49299907684326,79.4975757598877
mps-uncap,0.5,0.0438690185546875,0.04482269287109375,0.04744529724121094
mps-uncap,0.6,0.04363059997558594,0.04553794860839844,0.04601478576660156
mps-uncap,0.7,0.04315376281738281,0.046253204345703125,1.7282962799072266
mps-uncap,0.1,0.04982948303222656,0.05245208740234375,0.05602836608886719
mps-uncap,0.2,0.04410743713378906,0.04744529724121094,0.049591064453125
mps-uncap,0.3,0.04506111145019531,0.04673004150390625,0.04863739013671875
mps-uncap,0.4,0.04458427429199219,0.04506111145019531,0.04863739013671875
